Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    JPN,     .,    .,     ., 2011, 2011, 48,     1,   ACY,       1,0.00005,1.38425,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2011, 2011, 49,     1,   ACY,       1,0.00003,1.38430,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2011, 2011, 50,    99,   ACY,       1,0.00005,1.38433,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 14,   -99,   ACY,       1,0.00010,0.00000,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 15,     1,   ACY,       1,0.00031,0.00010,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 16,     1,   ACY,       1,0.00138,0.00041,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 17,     1,   ACY,       1,0.00324,0.00179,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 18,     1,   ACY,       1,0.00575,0.00503,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 19,     1,   ACY,       1,0.01102,0.01078,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 20,     1,   ACY,       1,0.01750,0.02180,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 21,     1,   ACY,       1,0.02426,0.03930,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 22,     1,   ACY,       1,0.03050,0.06356,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 23,     1,   ACY,       1,0.03845,0.09406,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 24,     1,   ACY,       1,0.04926,0.13251,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 25,     1,   ACY,       1,0.06134,0.18177,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 26,     1,   ACY,       1,0.07525,0.24311,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 27,     1,   ACY,       1,0.08824,0.31836,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 28,     1,   ACY,       1,0.09883,0.40660,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 29,     1,   ACY,       1,0.10629,0.50543,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 30,     1,   ACY,       1,0.10742,0.61172,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 31,     1,   ACY,       1,0.10422,0.71914,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 32,     1,   ACY,       1,0.10029,0.82336,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 33,     1,   ACY,       1,0.09238,0.92365,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 34,     1,   ACY,       1,0.08345,1.01603,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 35,     1,   ACY,       1,0.07343,1.09948,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 36,     1,   ACY,       1,0.06166,1.17291,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 37,     1,   ACY,       1,0.04874,1.23457,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 38,     1,   ACY,       1,0.03806,1.28331,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 39,     1,   ACY,       1,0.02853,1.32137,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 40,     1,   ACY,       1,0.01977,1.34990,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 41,     1,   ACY,       1,0.01268,1.36967,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 42,     1,   ACY,       1,0.00712,1.38235,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 43,     1,   ACY,       1,0.00376,1.38947,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 44,     1,   ACY,       1,0.00183,1.39323,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 45,     1,   ACY,       1,0.00074,1.39506,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 46,     1,   ACY,       1,0.00023,1.39580,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 47,     1,   ACY,       1,0.00009,1.39603,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 48,     1,   ACY,       1,0.00005,1.39612,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 49,     1,   ACY,       1,0.00004,1.39617,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2012, 2012, 50,    99,   ACY,       1,0.00006,1.39621,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 14,   -99,   ACY,       1,0.00009,0.00000,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 15,     1,   ACY,       1,0.00032,0.00009,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 16,     1,   ACY,       1,0.00131,0.00041,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 17,     1,   ACY,       1,0.00323,0.00172,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 18,     1,   ACY,       1,0.00597,0.00495,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 19,     1,   ACY,       1,0.01125,0.01092,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 20,     1,   ACY,       1,0.01675,0.02217,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 21,     1,   ACY,       1,0.02373,0.03892,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 22,     1,   ACY,       1,0.02970,0.06265,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 23,     1,   ACY,       1,0.03735,0.09235,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 24,     1,   ACY,       1,0.04697,0.12970,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 25,     1,   ACY,       1,0.05920,0.17667,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 26,     1,   ACY,       1,0.07349,0.23587,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 27,     1,   ACY,       1,0.08750,0.30936,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 28,     1,   ACY,       1,0.09888,0.39686,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 29,     1,   ACY,       1,0.10807,0.49574,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 30,     1,   ACY,       1,0.10878,0.60381,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 31,     1,   ACY,       1,0.10722,0.71259,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 32,     1,   ACY,       1,0.10075,0.81981,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 33,     1,   ACY,       1,0.09458,0.92056,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 34,     1,   ACY,       1,0.08677,1.01514,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 35,     1,   ACY,       1,0.07740,1.10191,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 36,     1,   ACY,       1,0.06521,1.17931,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 37,     1,   ACY,       1,0.05184,1.24452,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 38,     1,   ACY,       1,0.04017,1.29636,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 39,     1,   ACY,       1,0.03068,1.33653,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 40,     1,   ACY,       1,0.02123,1.36721,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 41,     1,   ACY,       1,0.01354,1.38844,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 42,     1,   ACY,       1,0.00805,1.40198,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 43,     1,   ACY,       1,0.00415,1.41003,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 44,     1,   ACY,       1,0.00194,1.41418,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 45,     1,   ACY,       1,0.00077,1.41612,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 46,     1,   ACY,       1,0.00029,1.41689,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 47,     1,   ACY,       1,0.00011,1.41718,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 48,     1,   ACY,       1,0.00006,1.41729,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 49,     1,   ACY,       1,0.00003,1.41735,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2013, 2013, 50,    99,   ACY,       1,0.00007,1.41738,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 14,   -99,   ACY,       1,0.00008,0.00000,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 15,     1,   ACY,       1,0.00033,0.00008,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 16,     1,   ACY,       1,0.00125,0.00041,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 17,     1,   ACY,       1,0.00332,0.00166,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 18,     1,   ACY,       1,0.00594,0.00498,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 19,     1,   ACY,       1,0.01136,0.01092,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 20,     1,   ACY,       1,0.01683,0.02228,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 21,     1,   ACY,       1,0.02256,0.03911,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 22,     1,   ACY,       1,0.02851,0.06167,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 23,     1,   ACY,       1,0.03570,0.09018,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 24,     1,   ACY,       1,0.04470,0.12588,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 25,     1,   ACY,       1,0.05683,0.17058,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 26,     1,   ACY,       1,0.07072,0.22741,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 27,     1,   ACY,       1,0.08482,0.29813,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 28,     1,   ACY,       1,0.09779,0.38295,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 29,     1,   ACY,       1,0.10657,0.48074,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 30,     1,   ACY,       1,0.10855,0.58731,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 31,     1,   ACY,       1,0.10781,0.69586,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 32,     1,   ACY,       1,0.10234,0.80367,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 33,     1,   ACY,       1,0.09405,0.90601,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 34,     1,   ACY,       1,0.08816,1.00006,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 35,     1,   ACY,       1,0.07710,1.08822,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 36,     1,   ACY,       1,0.06649,1.16532,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 37,     1,   ACY,       1,0.05439,1.23181,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 38,     1,   ACY,       1,0.04181,1.28620,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 39,     1,   ACY,       1,0.03202,1.32801,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 40,     1,   ACY,       1,0.02248,1.36003,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 41,     1,   ACY,       1,0.01411,1.38251,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 42,     1,   ACY,       1,0.00857,1.39662,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 43,     1,   ACY,       1,0.00453,1.40519,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 44,     1,   ACY,       1,0.00209,1.40972,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 45,     1,   ACY,       1,0.00080,1.41181,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 46,     1,   ACY,       1,0.00034,1.41261,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 47,     1,   ACY,       1,0.00013,1.41295,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 48,     1,   ACY,       1,0.00007,1.41308,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 49,     1,   ACY,       1,0.00005,1.41315,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 2014, 2014, 50,    99,   ACY,       1,0.00007,1.41320,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 14,   -99,  ARDY,       1,0.00002,0.00000,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 15,     1,  ARDY,       1,0.00018,0.00002,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 16,     1,  ARDY,       1,0.00096,0.00020,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 17,     1,  ARDY,       1,0.00405,0.00116,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 18,     1,  ARDY,       1,0.01358,0.00521,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 19,     1,  ARDY,       1,0.03284,0.01879,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 20,     1,  ARDY,       1,0.06528,0.05163,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 21,     1,  ARDY,       1,0.10969,0.11691,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 22,     1,  ARDY,       1,0.15227,0.22660,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 23,     1,  ARDY,       1,0.19598,0.37887,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 24,     1,  ARDY,       1,0.23353,0.57485,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 25,     1,  ARDY,       1,0.25750,0.80838,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 26,     1,  ARDY,       1,0.27278,1.06588,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 27,     1,  ARDY,       1,0.27989,1.33866,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 28,     1,  ARDY,       1,0.27424,1.61855,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 29,     1,  ARDY,       1,0.26721,1.89279,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 30,     1,  ARDY,       1,0.26341,2.16000,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 31,     1,  ARDY,       1,0.25348,2.42341,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 32,     1,  ARDY,       1,0.24209,2.67689,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 33,     1,  ARDY,       1,0.22973,2.91898,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 34,     1,  ARDY,       1,0.21513,3.14871,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 35,     1,  ARDY,       1,0.20039,3.36384,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 36,     1,  ARDY,       1,0.18469,3.56423,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 37,     1,  ARDY,       1,0.16548,3.74892,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 38,     1,  ARDY,       1,0.14765,3.91440,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 39,     1,  ARDY,       1,0.13076,4.06205,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 40,     1,  ARDY,       1,0.11084,4.19281,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 41,     1,  ARDY,       1,0.08525,4.30365,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 42,     1,  ARDY,       1,0.06334,4.38890,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 43,     1,  ARDY,       1,0.04430,4.45224,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 44,     1,  ARDY,       1,0.02785,4.49654,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 45,     1,  ARDY,       1,0.01638,4.52439,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 46,     1,  ARDY,       1,0.00872,4.54077,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 47,     1,  ARDY,       1,0.00460,4.54949,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 48,     1,  ARDY,       1,0.00271,4.55409,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 49,     1,  ARDY,       1,0.00209,4.55680,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1947, 1947, 50,    99,  ARDY,       1,0.00732,4.55889,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 14,   -99,  ARDY,       1,0.00002,0.00000,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 15,     1,  ARDY,       1,0.00019,0.00002,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 16,     1,  ARDY,       1,0.00111,0.00021,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 17,     1,  ARDY,       1,0.00493,0.00132,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 18,     1,  ARDY,       1,0.01571,0.00625,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 19,     1,  ARDY,       1,0.03844,0.02196,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 20,     1,  ARDY,       1,0.07583,0.06040,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 21,     1,  ARDY,       1,0.12294,0.13623,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 22,     1,  ARDY,       1,0.17147,0.25917,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 23,     1,  ARDY,       1,0.21523,0.43064,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 24,     1,  ARDY,       1,0.24858,0.64587,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 25,     1,  ARDY,       1,0.26450,0.89445,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 26,     1,  ARDY,       1,0.27008,1.15895,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 27,     1,  ARDY,       1,0.26762,1.42903,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 28,     1,  ARDY,       1,0.26092,1.69665,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 29,     1,  ARDY,       1,0.24892,1.95757,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 30,     1,  ARDY,       1,0.23803,2.20649,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 31,     1,  ARDY,       1,0.22941,2.44452,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 32,     1,  ARDY,       1,0.21818,2.67393,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 33,     1,  ARDY,       1,0.20774,2.89211,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 34,     1,  ARDY,       1,0.19553,3.09985,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 35,     1,  ARDY,       1,0.18298,3.29538,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 36,     1,  ARDY,       1,0.17083,3.47836,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 37,     1,  ARDY,       1,0.15757,3.64919,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 38,     1,  ARDY,       1,0.14199,3.80676,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 39,     1,  ARDY,       1,0.12610,3.94875,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 40,     1,  ARDY,       1,0.10824,4.07485,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 41,     1,  ARDY,       1,0.08790,4.18309,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 42,     1,  ARDY,       1,0.06530,4.27099,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 43,     1,  ARDY,       1,0.04486,4.33629,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 44,     1,  ARDY,       1,0.02781,4.38115,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 45,     1,  ARDY,       1,0.01500,4.40896,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 46,     1,  ARDY,       1,0.00782,4.42396,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 47,     1,  ARDY,       1,0.00410,4.43178,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 48,     1,  ARDY,       1,0.00216,4.43588,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 49,     1,  ARDY,       1,0.00142,4.43804,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1948, 1948, 50,    99,  ARDY,       1,0.00395,4.43946,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 14,   -99,  ARDY,       1,0.00002,0.00000,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 15,     1,  ARDY,       1,0.00017,0.00002,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 16,     1,  ARDY,       1,0.00110,0.00019,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 17,     1,  ARDY,       1,0.00464,0.00129,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 18,     1,  ARDY,       1,0.01436,0.00593,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 19,     1,  ARDY,       1,0.03484,0.02029,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 20,     1,  ARDY,       1,0.07144,0.05513,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 21,     1,  ARDY,       1,0.11909,0.12657,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 22,     1,  ARDY,       1,0.16628,0.24566,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 23,     1,  ARDY,       1,0.21529,0.41194,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 24,     1,  ARDY,       1,0.24923,0.62723,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 25,     1,  ARDY,       1,0.26696,0.87646,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 26,     1,  ARDY,       1,0.27639,1.14342,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 27,     1,  ARDY,       1,0.27754,1.41981,       HFD,     vital,    JPN_11,   .,    0
    JPN,     .,    .,     ., 1949, 1949, 28,     1,  ARDY,       1,0.27292,1.69735,       HFD,     vital,    JPN_11,   .,    0
